Conversation_ID,Date,Time,Agent_name,Department,Answered (Y/N),Resolved,Respond_time,Avg_handeling_time,Satisfaction rating
ID0485,2016-01-09,13:03:00,Becky,Washing Machine,Y,Y,120.0,268,1.0
ID0486,2016-01-09,13:03:00,Dan,Air Conditioner,Y,Y,63.0,299,3.0
ID0483,2016-01-09,12:50:00,Diane,Toaster,Y,Y,92.0,145,3.0
ID0484,2016-01-09,12:50:00,Jim,Air Conditioner,N,N,67.0,231,0.0
ID0481,2016-01-09,12:40:00,Joe,Toaster,N,N,71.0,226,0.0
ID0482,2016-01-09,12:40:00,Becky,Fridge,Y,N,10.0,54,4.0
ID0479,2016-01-09,12:33:00,Diane,Toaster,Y,Y,61.0,36,5.0
ID0480,2016-01-09,12:33:00,Greg,Washing Machine,Y,Y,18.0,305,5.0
ID0477,2016-01-09,12:31:00,Dan,Air Conditioner,Y,Y,108.0,285,3.0
ID0478,2016-01-09,12:31:00,Dan,Fridge,Y,Y,80.0,131,4.0
ID0475,2016-01-09,11:55:00,Greg,Washing Machine,Y,Y,102.0,288,3.0
ID0476,2016-01-09,11:55:00,Dan,Toaster,Y,Y,95.0,349,5.0
ID0469,2016-01-09,11:48:00,Dan,Air Conditioner,Y,Y,97.0,410,1.0
ID0470,2016-01-09,11:48:00,Martha,Air Conditioner,Y,Y,116.0,196,5.0
ID0471,2016-01-09,11:48:00,Joe,Toaster,N,N,71.0,226,0.0
ID0472,2016-01-09,11:48:00,Dan,Fridge,N,N,67.0,237,0.0
ID0473,2016-01-09,11:48:00,Becky,Toaster,Y,Y,87.0,345,5.0
ID0474,2016-01-09,11:48:00,Dan,Air Conditioner,Y,Y,43.0,35,4.0
ID0467,2016-01-09,11:25:00,Stewart,Fridge,Y,Y,81.0,127,4.0
ID0468,2016-01-09,11:25:00,Dan,Toaster,N,N,67.0,237,0.0
ID0465,2016-01-09,11:16:00,Becky,Fridge,Y,Y,46.0,365,3.0
ID0466,2016-01-09,11:16:00,Dan,Washing Machine,Y,Y,25.0,100,4.0
ID0463,2016-01-09,11:11:00,Joe,Fridge,Y,Y,81.0,162,3.0
ID0464,2016-01-09,11:11:00,Jim,Toaster,Y,Y,96.0,273,3.0
ID0461,2016-01-09,11:05:00,Stewart,Fridge,Y,N,24.0,375,3.0
ID0462,2016-01-09,11:05:00,Stewart,Television,Y,Y,88.0,393,5.0
ID0459,2016-01-09,10:58:00,Joe,Toaster,Y,Y,35.0,325,3.0
ID0460,2016-01-09,10:58:00,Martha,Washing Machine,Y,N,46.0,323,3.0
ID0457,2016-01-09,10:32:00,Jim,Air Conditioner,Y,Y,13.0,186,3.0
ID0458,2016-01-09,10:32:00,Stewart,Toaster,Y,Y,106.0,147,5.0
ID0455,2016-01-09,10:29:00,Diane,Television,Y,Y,119.0,407,3.0
ID0456,2016-01-09,10:29:00,Martha,Fridge,N,N,71.0,226,0.0
ID0453,2016-01-09,10:22:00,Dan,Air Conditioner,Y,Y,86.0,302,5.0
ID0454,2016-01-09,10:22:00,Becky,Television,Y,Y,77.0,131,4.0
ID0451,2016-01-09,09:34:00,Martha,Toaster,Y,Y,20.0,109,4.0
ID0452,2016-01-09,09:34:00,Jim,Fridge,Y,Y,110.0,413,3.0
ID0449,2016-01-09,09:24:00,Greg,Toaster,Y,Y,97.0,159,5.0
ID0450,2016-01-09,09:24:00,Dan,Television,Y,Y,31.0,380,5.0
ID0447,2016-01-09,09:07:00,Jim,Washing Machine,Y,Y,107.0,322,4.0
ID0448,2016-01-09,09:07:00,Martha,Television,Y,Y,108.0,243,2.0
ID0445,2016-01-08,18:00:00,Jim,Toaster,Y,Y,78.0,313,2.0
ID0446,2016-01-08,18:00:00,Diane,Toaster,Y,N,111.0,314,5.0
ID0443,2016-01-08,16:37:00,Dan,Television,Y,Y,82.0,343,3.0
ID0444,2016-01-08,16:37:00,Dan,Television,Y,Y,83.0,80,3.0
ID0441,2016-01-08,15:54:00,Greg,Fridge,Y,Y,92.0,53,3.0
ID0442,2016-01-08,15:54:00,Dan,Washing Machine,Y,Y,118.0,98,5.0
ID0439,2016-01-08,15:53:00,Diane,Television,Y,Y,40.0,81,4.0
ID0440,2016-01-08,15:53:00,Diane,Fridge,Y,Y,55.0,321,2.0
ID0437,2016-01-08,15:43:00,Stewart,Air Conditioner,Y,Y,61.0,126,4.0
ID0438,2016-01-08,15:43:00,Stewart,Fridge,Y,N,41.0,190,4.0
ID0435,2016-01-08,15:37:00,Greg,Television,Y,Y,37.0,253,4.0
ID0436,2016-01-08,15:37:00,Diane,Fridge,N,N,64.0,221,0.0
ID0433,2016-01-08,13:43:00,Joe,Washing Machine,Y,Y,104.0,235,4.0
ID0434,2016-01-08,13:43:00,Becky,Fridge,Y,Y,16.0,346,3.0
ID0431,2016-01-08,13:17:00,Joe,Television,Y,Y,57.0,375,4.0
ID0432,2016-01-08,13:17:00,Becky,Toaster,N,N,64.0,220,0.0
ID0427,2016-01-08,13:10:00,Diane,Toaster,N,N,64.0,221,0.0
ID0428,2016-01-08,13:10:00,Greg,Television,Y,Y,81.0,356,3.0
ID0429,2016-01-08,13:10:00,Joe,Air Conditioner,N,N,71.0,226,0.0
ID0430,2016-01-08,13:10:00,Jim,Television,Y,Y,47.0,131,5.0
ID0425,2016-01-08,12:48:00,Stewart,Washing Machine,N,N,66.0,219,0.0
ID0426,2016-01-08,12:48:00,Diane,Washing Machine,Y,N,87.0,378,4.0
ID0423,2016-01-08,12:38:00,Stewart,Air Conditioner,Y,Y,80.0,163,4.0
ID0424,2016-01-08,12:38:00,Dan,Fridge,Y,Y,57.0,153,3.0
ID0421,2016-01-08,12:14:00,Greg,Television,Y,Y,49.0,145,4.0
ID0422,2016-01-08,12:14:00,Greg,Air Conditioner,Y,Y,18.0,398,3.0
ID0419,2016-01-08,12:12:00,Jim,Television,Y,Y,31.0,395,5.0
ID0420,2016-01-08,12:12:00,Dan,Television,Y,Y,112.0,221,2.0
ID0415,2016-01-08,11:16:00,Dan,Washing Machine,Y,N,59.0,77,4.0
ID0416,2016-01-08,11:16:00,Diane,Air Conditioner,Y,N,112.0,214,4.0
ID0417,2016-01-08,11:16:00,Dan,Washing Machine,N,N,67.0,237,0.0
ID0418,2016-01-08,11:16:00,Dan,Fridge,Y,Y,39.0,291,3.0
ID0413,2016-01-08,11:00:00,Diane,Washing Machine,Y,Y,115.0,370,3.0
ID0414,2016-01-08,11:00:00,Joe,Washing Machine,Y,Y,84.0,71,5.0
ID0409,2016-01-08,10:49:00,Joe,Fridge,Y,Y,69.0,341,3.0
ID0410,2016-01-08,10:49:00,Stewart,Washing Machine,Y,Y,15.0,370,4.0
ID0411,2016-01-08,10:49:00,Becky,Air Conditioner,Y,Y,119.0,328,3.0
ID0412,2016-01-08,10:49:00,Becky,Television,Y,Y,68.0,317,1.0
ID0407,2016-01-08,10:42:00,Martha,Television,Y,N,23.0,136,3.0
ID0408,2016-01-08,10:42:00,Dan,Toaster,N,N,67.0,237,0.0
ID0405,2016-01-08,09:59:00,Jim,Air Conditioner,N,N,67.0,231,0.0
ID0406,2016-01-08,09:59:00,Martha,Television,N,N,71.0,226,0.0
ID0403,2016-01-08,09:47:00,Diane,Washing Machine,Y,Y,114.0,253,5.0
ID0404,2016-01-08,09:47:00,Stewart,Toaster,N,N,66.0,219,0.0
ID0401,2016-01-08,09:24:00,Diane,Air Conditioner,Y,Y,37.0,65,3.0
ID0402,2016-01-08,09:24:00,Greg,Fridge,Y,Y,15.0,267,5.0
ID0399,2016-01-08,09:00:00,Joe,Fridge,Y,Y,98.0,213,5.0
ID0400,2016-01-08,09:00:00,Jim,Air Conditioner,Y,Y,86.0,37,4.0
ID0397,2016-01-07,17:55:00,Greg,Air Conditioner,Y,Y,76.0,352,3.0
ID0398,2016-01-07,17:55:00,Jim,Toaster,Y,Y,32.0,203,4.0
ID0395,2016-01-07,17:48:00,Joe,Fridge,Y,Y,47.0,122,5.0
ID0396,2016-01-07,17:48:00,Diane,Fridge,Y,Y,86.0,178,2.0
ID0393,2016-01-07,17:47:00,Jim,Fridge,Y,Y,118.0,33,3.0
ID0394,2016-01-07,17:47:00,Diane,Air Conditioner,N,N,64.0,221,0.0
ID0391,2016-01-07,17:39:00,Diane,Television,Y,Y,76.0,83,4.0
ID0392,2016-01-07,17:39:00,Stewart,Television,Y,N,78.0,187,3.0
ID0389,2016-01-07,17:03:00,Jim,Washing Machine,Y,Y,107.0,406,2.0
ID0390,2016-01-07,17:03:00,Joe,Washing Machine,Y,Y,86.0,42,4.0
ID0387,2016-01-07,16:40:00,Dan,Toaster,Y,Y,82.0,133,3.0
ID0388,2016-01-07,16:40:00,Jim,Television,Y,Y,119.0,183,4.0
ID0385,2016-01-07,16:29:00,Martha,Television,Y,Y,118.0,215,2.0
ID0386,2016-01-07,16:29:00,Becky,Air Conditioner,Y,Y,35.0,375,2.0
ID0383,2016-01-07,16:07:00,Diane,Fridge,N,N,64.0,221,0.0
ID0384,2016-01-07,16:07:00,Stewart,Air Conditioner,Y,Y,84.0,382,4.0
ID0381,2016-01-07,15:53:00,Martha,Air Conditioner,Y,N,81.0,310,3.0
ID0382,2016-01-07,15:53:00,Dan,Toaster,N,N,67.0,237,0.0
ID0379,2016-01-07,14:31:00,Joe,Toaster,Y,Y,84.0,299,1.0
ID0380,2016-01-07,14:31:00,Martha,Toaster,Y,Y,21.0,171,4.0
ID0377,2016-01-07,13:45:00,Dan,Television,Y,Y,14.0,283,4.0
ID0378,2016-01-07,13:45:00,Dan,Toaster,Y,Y,11.0,265,3.0
ID0375,2016-01-07,13:42:00,Greg,Washing Machine,N,N,67.0,228,0.0
ID0376,2016-01-07,13:42:00,Becky,Television,Y,Y,54.0,228,5.0
ID0373,2016-01-07,13:30:00,Becky,Television,N,N,64.0,220,0.0
ID0374,2016-01-07,13:30:00,Stewart,Fridge,Y,N,29.0,205,5.0
ID0371,2016-01-07,13:26:00,Joe,Toaster,Y,Y,123.0,144,3.0
ID0372,2016-01-07,13:26:00,Greg,Air Conditioner,Y,Y,23.0,123,4.0
ID0369,2016-01-07,12:48:00,Greg,Air Conditioner,Y,Y,52.0,246,5.0
ID0370,2016-01-07,12:48:00,Martha,Fridge,Y,Y,33.0,266,4.0
ID0367,2016-01-07,12:36:00,Dan,Television,N,N,67.0,237,0.0
ID0368,2016-01-07,12:36:00,Becky,Washing Machine,Y,Y,122.0,100,4.0
ID0365,2016-01-07,12:08:00,Jim,Toaster,N,N,67.0,231,0.0
ID0366,2016-01-07,12:08:00,Greg,Toaster,Y,Y,29.0,171,5.0
ID0363,2016-01-07,11:47:00,Diane,Fridge,Y,Y,72.0,205,3.0
ID0364,2016-01-07,11:47:00,Jim,Fridge,Y,Y,47.0,397,5.0
ID0361,2016-01-07,11:42:00,Jim,Fridge,Y,Y,76.0,277,1.0
ID0362,2016-01-07,11:42:00,Stewart,Air Conditioner,Y,Y,66.0,410,3.0
ID0359,2016-01-07,11:36:00,Greg,Television,Y,Y,37.0,152,3.0
ID0360,2016-01-07,11:36:00,Dan,Fridge,Y,Y,71.0,341,3.0
ID0357,2016-01-07,10:48:00,Becky,Television,N,N,64.0,220,0.0
ID0358,2016-01-07,10:48:00,Joe,Television,Y,Y,25.0,80,5.0
ID0355,2016-01-07,10:33:00,Joe,Fridge,Y,Y,76.0,307,4.0
ID0356,2016-01-07,10:33:00,Stewart,Washing Machine,N,N,66.0,219,0.0
ID0353,2016-01-07,10:23:00,Diane,Fridge,Y,Y,52.0,115,5.0
ID0354,2016-01-07,10:23:00,Greg,Television,Y,Y,60.0,258,3.0
ID0351,2016-01-07,10:14:00,Joe,Washing Machine,Y,Y,114.0,221,5.0
ID0352,2016-01-07,10:14:00,Becky,Washing Machine,Y,Y,85.0,209,4.0
ID0349,2016-01-07,09:20:00,Joe,Air Conditioner,Y,Y,40.0,308,2.0
ID0350,2016-01-07,09:20:00,Joe,Television,Y,Y,12.0,294,3.0
ID0347,2016-01-07,09:07:00,Becky,Air Conditioner,Y,Y,26.0,70,3.0
ID0348,2016-01-07,09:07:00,Diane,Air Conditioner,N,N,64.0,221,0.0
ID0345,2016-01-07,09:04:00,Dan,Washing Machine,Y,Y,62.0,316,5.0
ID0346,2016-01-07,09:04:00,Greg,Toaster,Y,Y,74.0,130,5.0
ID0343,2016-01-06,17:24:00,Greg,Fridge,Y,Y,96.0,105,5.0
ID0344,2016-01-06,17:24:00,Stewart,Toaster,Y,Y,58.0,111,5.0
ID0341,2016-01-06,17:22:00,Stewart,Fridge,Y,Y,75.0,171,3.0
ID0342,2016-01-06,17:22:00,Jim,Washing Machine,Y,Y,42.0,77,4.0
ID0339,2016-01-06,17:21:00,Becky,Washing Machine,N,N,64.0,220,0.0
ID0340,2016-01-06,17:21:00,Jim,Fridge,Y,Y,12.0,192,5.0
ID0337,2016-01-06,17:19:00,Martha,Air Conditioner,Y,Y,115.0,154,4.0
ID0338,2016-01-06,17:19:00,Greg,Toaster,Y,Y,81.0,53,4.0
ID0335,2016-01-06,17:00:00,Martha,Toaster,Y,Y,48.0,53,5.0
ID0336,2016-01-06,17:00:00,Stewart,Washing Machine,Y,Y,37.0,414,5.0
ID0333,2016-01-06,16:39:00,Stewart,Fridge,Y,Y,81.0,225,3.0
ID0334,2016-01-06,16:39:00,Diane,Washing Machine,Y,Y,11.0,34,4.0
ID0331,2016-01-06,16:35:00,Martha,Toaster,N,N,71.0,226,0.0
ID0332,2016-01-06,16:35:00,Jim,Television,N,N,67.0,231,0.0
ID0329,2016-01-06,16:27:00,Dan,Television,Y,Y,53.0,103,3.0
ID0330,2016-01-06,16:27:00,Dan,Washing Machine,N,N,67.0,237,0.0
ID0327,2016-01-06,16:22:00,Greg,Toaster,Y,N,97.0,118,4.0
ID0328,2016-01-06,16:22:00,Jim,Television,Y,Y,47.0,109,3.0
ID0325,2016-01-06,16:17:00,Martha,Fridge,Y,Y,30.0,276,3.0
ID0326,2016-01-06,16:17:00,Jim,Toaster,Y,Y,44.0,64,2.0
ID0323,2016-01-06,15:12:00,Joe,Washing Machine,Y,Y,72.0,360,1.0
ID0324,2016-01-06,15:12:00,Greg,Washing Machine,Y,Y,54.0,375,4.0
ID0321,2016-01-06,15:02:00,Stewart,Toaster,Y,Y,121.0,237,3.0
ID0322,2016-01-06,15:02:00,Greg,Fridge,N,N,67.0,228,0.0
ID0319,2016-01-06,14:57:00,Stewart,Toaster,Y,Y,99.0,248,4.0
ID0320,2016-01-06,14:57:00,Stewart,Toaster,Y,Y,56.0,292,1.0
ID0317,2016-01-06,14:32:00,Martha,Television,Y,N,57.0,254,3.0
ID0318,2016-01-06,14:32:00,Diane,Television,Y,Y,108.0,303,4.0
ID0315,2016-01-06,14:13:00,Joe,Air Conditioner,Y,Y,24.0,299,1.0
ID0316,2016-01-06,14:13:00,Martha,Air Conditioner,Y,Y,67.0,336,1.0
ID0313,2016-01-06,14:03:00,Joe,Toaster,Y,Y,19.0,55,1.0
ID0314,2016-01-06,14:03:00,Greg,Toaster,Y,Y,71.0,157,4.0
ID0311,2016-01-06,13:58:00,Stewart,Toaster,Y,Y,122.0,176,3.0
ID0312,2016-01-06,13:58:00,Martha,Television,N,N,71.0,226,0.0
ID0309,2016-01-06,13:30:00,Greg,Television,Y,Y,70.0,319,3.0
ID0310,2016-01-06,13:30:00,Diane,Fridge,N,N,64.0,221,0.0
ID0307,2016-01-06,12:07:00,Becky,Television,Y,N,102.0,353,5.0
ID0308,2016-01-06,12:07:00,Jim,Fridge,Y,Y,120.0,52,5.0
ID0305,2016-01-06,12:05:00,Joe,Fridge,Y,Y,97.0,107,3.0
ID0306,2016-01-06,12:05:00,Dan,Fridge,Y,N,82.0,340,3.0
ID0303,2016-01-06,11:45:00,Stewart,Toaster,Y,Y,26.0,188,3.0
ID0304,2016-01-06,11:45:00,Greg,Air Conditioner,N,N,67.0,228,0.0
ID0301,2016-01-06,11:38:00,Dan,Toaster,N,N,67.0,237,0.0
ID0302,2016-01-06,11:38:00,Joe,Washing Machine,Y,Y,110.0,234,2.0
ID0299,2016-01-06,11:29:00,Martha,Air Conditioner,Y,Y,74.0,91,5.0
ID0300,2016-01-06,11:29:00,Diane,Toaster,Y,Y,80.0,267,4.0
ID0297,2016-01-06,11:12:00,Dan,Toaster,Y,Y,110.0,223,3.0
ID0298,2016-01-06,11:12:00,Becky,Television,N,N,64.0,220,0.0
ID0295,2016-01-06,10:42:00,Stewart,Television,Y,Y,74.0,202,4.0
ID0296,2016-01-06,10:42:00,Stewart,Fridge,Y,Y,125.0,287,4.0
ID0293,2016-01-06,10:32:00,Stewart,Washing Machine,Y,Y,71.0,159,4.0
ID0294,2016-01-06,10:32:00,Jim,Air Conditioner,Y,Y,54.0,297,4.0
ID0291,2016-01-06,10:07:00,Joe,Toaster,N,N,71.0,226,0.0
ID0292,2016-01-06,10:07:00,Jim,Washing Machine,Y,Y,122.0,352,1.0
ID0289,2016-01-06,10:06:00,Stewart,Air Conditioner,Y,Y,55.0,356,4.0
ID0290,2016-01-06,10:06:00,Stewart,Washing Machine,Y,Y,63.0,139,3.0
ID0287,2016-01-06,09:08:00,Greg,Air Conditioner,N,N,67.0,228,0.0
ID0288,2016-01-06,09:08:00,Stewart,Toaster,Y,Y,43.0,129,5.0
ID0285,2016-01-05,17:57:00,Martha,Air Conditioner,Y,Y,31.0,145,4.0
ID0286,2016-01-05,17:57:00,Diane,Television,Y,Y,45.0,313,2.0
ID0283,2016-01-05,17:44:00,Martha,Television,Y,Y,55.0,184,2.0
ID0284,2016-01-05,17:44:00,Martha,Air Conditioner,N,N,71.0,226,0.0
ID0281,2016-01-05,17:38:00,Diane,Air Conditioner,Y,Y,81.0,111,3.0
ID0282,2016-01-05,17:38:00,Joe,Television,Y,Y,65.0,406,1.0
ID0279,2016-01-05,17:29:00,Joe,Air Conditioner,N,N,71.0,226,0.0
ID0280,2016-01-05,17:29:00,Dan,Washing Machine,Y,Y,16.0,213,4.0
ID0277,2016-01-05,17:25:00,Stewart,Air Conditioner,N,N,66.0,219,0.0
ID0278,2016-01-05,17:25:00,Greg,Toaster,N,N,67.0,228,0.0
ID0275,2016-01-05,16:27:00,Diane,Air Conditioner,Y,Y,60.0,247,4.0
ID0276,2016-01-05,16:27:00,Diane,Washing Machine,Y,Y,59.0,364,2.0
ID0273,2016-01-05,16:16:00,Martha,Fridge,Y,N,94.0,329,5.0
ID0274,2016-01-05,16:16:00,Martha,Fridge,Y,N,51.0,282,4.0
ID0271,2016-01-05,16:06:00,Dan,Television,Y,Y,113.0,382,3.0
ID0272,2016-01-05,16:06:00,Martha,Air Conditioner,Y,Y,116.0,280,3.0
ID0269,2016-01-05,15:44:00,Jim,Fridge,Y,Y,95.0,107,5.0
ID0270,2016-01-05,15:44:00,Martha,Toaster,Y,Y,31.0,42,5.0
ID0267,2016-01-05,15:37:00,Joe,Television,Y,Y,120.0,56,3.0
ID0268,2016-01-05,15:37:00,Dan,Toaster,Y,Y,13.0,153,1.0
ID0263,2016-01-05,15:31:00,Greg,Television,Y,Y,67.0,159,4.0
ID0264,2016-01-05,15:31:00,Diane,Television,Y,Y,72.0,408,3.0
ID0265,2016-01-05,15:31:00,Becky,Washing Machine,Y,Y,68.0,261,3.0
ID0266,2016-01-05,15:31:00,Joe,Toaster,Y,Y,98.0,382,5.0
ID0261,2016-01-05,15:20:00,Diane,Washing Machine,Y,Y,47.0,362,4.0
ID0262,2016-01-05,15:20:00,Greg,Fridge,Y,Y,97.0,76,3.0
ID0259,2016-01-05,15:18:00,Dan,Air Conditioner,Y,Y,117.0,183,4.0
ID0260,2016-01-05,15:18:00,Becky,Fridge,Y,Y,44.0,353,3.0
ID0257,2016-01-05,14:42:00,Diane,Fridge,Y,Y,110.0,101,1.0
ID0258,2016-01-05,14:42:00,Jim,Television,Y,N,110.0,158,3.0
ID0255,2016-01-05,13:59:00,Greg,Fridge,Y,N,74.0,272,3.0
ID0256,2016-01-05,13:59:00,Joe,Air Conditioner,Y,Y,96.0,346,4.0
ID0253,2016-01-05,13:04:00,Joe,Toaster,Y,Y,83.0,113,5.0
ID0254,2016-01-05,13:04:00,Joe,Fridge,Y,Y,71.0,151,3.0
ID0251,2016-01-05,12:12:00,Diane,Toaster,Y,Y,92.0,115,5.0
ID0252,2016-01-05,12:12:00,Greg,Television,Y,Y,62.0,362,5.0
ID0249,2016-01-05,12:00:00,Becky,Television,Y,Y,32.0,389,4.0
ID0250,2016-01-05,12:00:00,Martha,Fridge,Y,Y,116.0,42,4.0
ID0245,2016-01-05,11:49:00,Martha,Toaster,Y,Y,29.0,254,4.0
ID0246,2016-01-05,11:49:00,Dan,Television,N,N,67.0,237,0.0
ID0247,2016-01-05,11:49:00,Becky,Fridge,Y,Y,81.0,74,4.0
ID0248,2016-01-05,11:49:00,Greg,Washing Machine,Y,Y,59.0,232,1.0
ID0243,2016-01-05,11:41:00,Greg,Washing Machine,Y,Y,73.0,285,5.0
ID0244,2016-01-05,11:41:00,Dan,Fridge,Y,Y,109.0,289,5.0
ID0241,2016-01-05,11:31:00,Joe,Television,N,N,71.0,226,0.0
ID0242,2016-01-05,11:31:00,Greg,Toaster,Y,Y,11.0,282,1.0
ID0239,2016-01-05,10:49:00,Greg,Washing Machine,Y,Y,106.0,379,3.0
ID0240,2016-01-05,10:49:00,Joe,Television,Y,Y,23.0,299,3.0
ID0237,2016-01-05,10:00:00,Becky,Air Conditioner,Y,Y,33.0,150,1.0
ID0238,2016-01-05,10:00:00,Dan,Washing Machine,Y,Y,113.0,119,5.0
ID0235,2016-01-05,09:33:00,Joe,Air Conditioner,Y,Y,36.0,67,5.0
ID0236,2016-01-05,09:33:00,Stewart,Television,N,N,66.0,219,0.0
ID0233,2016-01-05,09:25:00,Stewart,Washing Machine,Y,N,68.0,209,5.0
ID0234,2016-01-05,09:25:00,Greg,Toaster,Y,Y,67.0,254,5.0
ID0231,2016-01-05,09:08:00,Joe,Television,Y,Y,18.0,50,3.0
ID0232,2016-01-05,09:08:00,Joe,Television,Y,Y,113.0,156,4.0
ID0229,2016-01-04,17:39:00,Martha,Fridge,Y,N,70.0,92,3.0
ID0230,2016-01-04,17:39:00,Becky,Fridge,Y,Y,117.0,220,3.0
ID0227,2016-01-04,17:35:00,Stewart,Fridge,Y,Y,82.0,185,2.0
ID0228,2016-01-04,17:35:00,Jim,Air Conditioner,Y,Y,110.0,390,3.0
ID0223,2016-01-04,16:49:00,Martha,Washing Machine,Y,Y,71.0,48,2.0
ID0224,2016-01-04,16:49:00,Stewart,Toaster,Y,Y,75.0,93,4.0
ID0225,2016-01-04,16:49:00,Martha,Air Conditioner,Y,Y,77.0,162,4.0
ID0226,2016-01-04,16:49:00,Joe,Television,Y,Y,88.0,387,4.0
ID0221,2016-01-04,16:48:00,Martha,Toaster,Y,Y,81.0,201,4.0
ID0222,2016-01-04,16:48:00,Jim,Television,N,N,67.0,231,0.0
ID0219,2016-01-04,15:48:00,Stewart,Fridge,Y,Y,120.0,410,5.0
ID0220,2016-01-04,15:48:00,Diane,Toaster,Y,Y,22.0,50,1.0
ID0217,2016-01-04,15:23:00,Greg,Television,Y,Y,56.0,256,4.0
ID0218,2016-01-04,15:23:00,Stewart,Fridge,Y,Y,13.0,236,2.0
ID0215,2016-01-04,14:49:00,Jim,Washing Machine,Y,Y,45.0,182,3.0
ID0216,2016-01-04,14:49:00,Becky,Air Conditioner,N,N,64.0,220,0.0
ID0213,2016-01-04,14:31:00,Joe,Toaster,Y,Y,53.0,355,4.0
ID0214,2016-01-04,14:31:00,Martha,Air Conditioner,Y,Y,77.0,250,2.0
ID0211,2016-01-04,14:28:00,Jim,Air Conditioner,N,N,67.0,231,0.0
ID0212,2016-01-04,14:28:00,Joe,Toaster,Y,Y,26.0,299,3.0
ID0209,2016-01-04,14:25:00,Greg,Air Conditioner,Y,Y,69.0,185,3.0
ID0210,2016-01-04,14:25:00,Martha,Television,Y,Y,106.0,232,3.0
ID0207,2016-01-04,13:56:00,Jim,Fridge,Y,Y,52.0,262,5.0
ID0208,2016-01-04,13:56:00,Dan,Fridge,Y,Y,28.0,164,5.0
ID0205,2016-01-04,13:45:00,Stewart,Television,Y,Y,113.0,360,3.0
ID0206,2016-01-04,13:45:00,Jim,Air Conditioner,Y,Y,25.0,147,5.0
ID0203,2016-01-04,13:32:00,Greg,Fridge,Y,Y,124.0,199,3.0
ID0204,2016-01-04,13:32:00,Diane,Fridge,Y,Y,17.0,123,5.0
ID0199,2016-01-04,12:15:00,Jim,Television,N,N,67.0,231,0.0
ID0200,2016-01-04,12:15:00,Joe,Air Conditioner,Y,Y,103.0,400,5.0
ID0201,2016-01-04,12:15:00,Becky,Air Conditioner,Y,N,95.0,267,3.0
ID0202,2016-01-04,12:15:00,Joe,Fridge,Y,Y,30.0,304,1.0
ID0197,2016-01-04,12:02:00,Dan,Air Conditioner,Y,Y,48.0,312,4.0
ID0198,2016-01-04,12:02:00,Martha,Fridge,Y,Y,113.0,164,5.0
ID0195,2016-01-04,11:32:00,Joe,Washing Machine,Y,Y,43.0,224,5.0
ID0196,2016-01-04,11:32:00,Martha,Television,Y,Y,50.0,342,4.0
ID0193,2016-01-04,11:22:00,Dan,Toaster,Y,Y,31.0,403,2.0
ID0194,2016-01-04,11:22:00,Joe,Television,N,N,71.0,226,0.0
ID0191,2016-01-04,11:18:00,Becky,Washing Machine,Y,Y,45.0,391,5.0
ID0192,2016-01-04,11:18:00,Martha,Air Conditioner,N,N,71.0,226,0.0
ID0189,2016-01-04,11:13:00,Jim,Fridge,Y,Y,74.0,378,3.0
ID0190,2016-01-04,11:13:00,Martha,Toaster,Y,Y,63.0,142,2.0
ID0187,2016-01-04,11:09:00,Becky,Television,Y,N,50.0,229,4.0
ID0188,2016-01-04,11:09:00,Diane,Fridge,Y,N,89.0,256,3.0
ID0185,2016-01-04,10:27:00,Jim,Television,Y,Y,90.0,257,3.0
ID0186,2016-01-04,10:27:00,Diane,Air Conditioner,N,N,64.0,221,0.0
ID0183,2016-01-04,10:03:00,Martha,Air Conditioner,Y,Y,106.0,342,3.0
ID0184,2016-01-04,10:03:00,Stewart,Air Conditioner,Y,Y,67.0,164,3.0
ID0181,2016-01-04,09:43:00,Dan,Washing Machine,Y,Y,92.0,179,3.0
ID0182,2016-01-04,09:43:00,Greg,Television,N,N,67.0,228,0.0
ID0179,2016-01-04,09:31:00,Martha,Toaster,Y,Y,86.0,64,4.0
ID0180,2016-01-04,09:31:00,Joe,Television,N,N,71.0,226,0.0
ID0177,2016-01-04,09:01:00,Martha,Washing Machine,N,N,71.0,226,0.0
ID0178,2016-01-04,09:01:00,Diane,Television,Y,Y,93.0,392,5.0
ID0175,2016-01-03,17:31:00,Stewart,Toaster,Y,N,57.0,361,2.0
ID0176,2016-01-03,17:31:00,Martha,Air Conditioner,Y,Y,119.0,319,5.0
ID0173,2016-01-03,16:29:00,Diane,Air Conditioner,N,N,64.0,221,0.0
ID0174,2016-01-03,16:29:00,Joe,Toaster,Y,Y,117.0,127,4.0
ID0171,2016-01-03,15:34:00,Martha,Television,Y,N,25.0,332,4.0
ID0172,2016-01-03,15:34:00,Dan,Washing Machine,N,N,67.0,237,0.0
ID0169,2016-01-03,14:47:00,Joe,Television,Y,Y,38.0,331,4.0
ID0170,2016-01-03,14:47:00,Dan,Television,Y,Y,14.0,374,4.0
ID0167,2016-01-03,14:03:00,Joe,Toaster,Y,Y,84.0,58,2.0
ID0168,2016-01-03,14:03:00,Diane,Television,Y,Y,113.0,82,3.0
ID0163,2016-01-03,13:58:00,Dan,Washing Machine,Y,Y,113.0,158,1.0
ID0164,2016-01-03,13:58:00,Joe,Television,Y,Y,88.0,203,5.0
ID0165,2016-01-03,13:58:00,Joe,Television,N,N,71.0,226,0.0
